Number	Morph	Frequency
1426	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Pos+Neces+A1pl	1
1427	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Pos+Neces+Past+A3sg	1
1428	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Pos+Noun+FutPart+A3sg+P1pl+Acc	1
1429	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Pos+Noun+Inf2+A3pl+P1pl+Gen	1
1430	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Pos+Noun+Inf2+A3pl+P3sg+Nom+Verb+Pres+Cop+A3sg	1
1431	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Pos+Noun+Inf2+A3sg+P1pl+Gen	1
1432	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Pos+Noun+Inf2+A3sg+P1sg+Nom	1
1433	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Pos+Noun+Inf2+A3sg+P3sg+Apos+Acc	1
1434	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Pos+Noun+Inf2+A3sg+P3sg+Apos+Gen	1
1435	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Pos+Noun+Inf2+A3sg+P3sg+Loc+Adj+Rel	1
1436	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3pl+P3sg+Nom	1
1437	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Nom	1
1438	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Dat	1
1439	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Pos+Noun+Inf2+A3sg+Pnon+Nom+Verb+Cond+A3sg	1
1440	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Pos+Noun+Inf2+A3sg+Pnon+Nom+Verb+Narr+A3sg	1
1441	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Pos+Noun+NarrNess+A3sg+P3sg+Nom	1
1442	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Pos+Noun+PastPart+A3pl+P3sg+Abl	1
1443	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Pos+Noun+PastPart+A3sg+P2pl+Acc	1
1444	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Pos+Opt+A1sg	1
1445	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Pos+Prog1+A1sg	1
1446	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Pos+Prog1+A2pl	1
1447	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Pos+Prog1+Cond+A3sg	1
1448	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Pos+Prog2+A1pl	1
1449	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Able+Neg+Aor+A3sg	1
1450	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Able+Neg+Noun+FutPart+A3sg+P3sg+Acc	1
1451	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Able+Neg+Noun+Inf1+A3sg+Pnon+Abl	1
1452	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Able+Neg+Noun+Inf2+A3sg+Pnon+Gen	1
1453	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Able+Neg+Noun+Inf2+A3sg+Pnon+Nom	1
1454	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Able+Neg+Noun+PastPart+A3sg+Pnon+Nom	1
1455	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Able+Neg+Past+A3sg	1
1456	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Able+Neg+Prog1+A3pl	1
1457	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Able+Pos+Aor+A3pl	1
1458	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Able+Pos+Aor+Cond+A3sg	1
1459	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Able+Pos+Desr+Past+A3sg	1
1460	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Able+Pos+Noun+FutPart+A3sg+P3sg+Abl	1
1461	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Able+Pos+Noun+Inf2+A3pl+P3sg+Acc	1
1462	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Able+Pos+Noun+PastPart+A3pl+P3sg+Acc	1
1463	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Able+Pos+Noun+PastPart+A3sg+Pnon+Nom	1
1464	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Neg+Adj+PresPart	1
1465	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Neg+Aor+Cond+A3sg	1
1466	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Neg+Desr+A3sg	1
1467	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Neg+Narr+A3sg	1
1468	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Neg+Noun+Inf2+A3sg+P3sg+Nom	1
1469	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Neg+Noun+Inf2+A3sg+Pnon+Nom+Adj+With	1
1470	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Neg+Noun+PastPart+A3sg+P3sg+Gen	1
1471	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Neg+Past+A3sg	1
1472	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Pos+Adj+PastPart+P1pl	1
1473	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Pos+Adj+PastPart+P3pl	1
1474	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Pos+Adv+When	1
1475	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Pos+Aor+A1pl	1
1476	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Pos+Aor+A3pl	1
1477	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Pos+Aor+Cond+A2sg	1
1478	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Pos+Aor+Cond+A3sg	1
1479	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Pos+Aor+Past+A3sg	1
1480	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Pos+Desr+A3sg	1
1481	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Pos+Desr+Past+A3sg	1
1482	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Pos+Fut+A2sg	1
1483	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Pos+Fut+A3pl	1
1484	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Pos+Imp+A3sg	1
1485	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Pos+Narr+A1pl	1
1486	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Pos+Narr+A2pl	1
1487	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Pos+Narr+A3pl	1
1488	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Pos+Narr+Past+A1pl	1
1489	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Pos+Neces+A1pl	1
1490	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Pos+Neces+A3sg+Cop+A3sg	1
1491	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Pos+Noun+FutPart+A3sg+Pnon+Dat	1
1492	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Pos+Noun+Inf1+A3sg+Pnon+Ins	1
1493	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Pos+Noun+Inf2+A3pl+Pnon+Dat	1
1494	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Pos+Noun+Inf2+A3pl+Pnon+Gen	1
1495	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Pos+Noun+Inf2+A3pl+Pnon+Nom	1
1496	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Pos+Noun+Inf2+A3sg+P1pl+Nom	1
1497	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Pos+Noun+Inf2+A3sg+P3sg+Abl	1
1498	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Pos+Noun+Inf2+A3sg+P3sg+Nom+Verb+Pres+Cop+A3sg	1
1499	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Loc+Adj+Rel	1
1500	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Verb+Pres+Cop+A3sg	1
1501	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Pos+Noun+PastPart+A3sg+P3sg+Abl	1
1502	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Pos+Prog1+A1sg	1
1503	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Pos+Prog1+A3pl	1
1504	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Verb+Able+Neg+Aor+A3sg	1
1505	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Verb+Able+Neg+Fut+A3sg	1
1506	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Verb+Able+Neg+Narr+A3pl	1
1507	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Verb+Able+Neg+Noun+PastPart+A3pl+P1pl+Abl	1
1508	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Verb+Able+Pos+Adj+PresPart	1
1509	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Verb+Able+Pos+Aor+A2pl	1
1510	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Verb+Able+Pos+Aor+A3pl	1
1511	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Verb+Able+Pos+Aor+Cond+A2pl	1
1512	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Verb+Able+Pos+Noun+FutPart+A3pl+P3sg+Acc	1
1513	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Verb+Able+Pos+Noun+FutPart+A3sg+P3sg+Acc	1
1514	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Verb+Able+Pos+Noun+Inf2+A3sg+P3sg+Nom+Verb+Pres+Cop+A3sg	1
1515	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Verb+Able+Pos+Noun+Inf2+A3sg+Pnon+Nom	1
1516	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Verb+Able+Pos+Noun+Inf2+A3sg+Pnon+Nom+Adj+With	1
1517	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Verb+Able+Pos+Prog1+A3sg	1
1518	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Verb+Able+Pos+Prog2+A3sg	1
1519	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Verb+Pass+Neg+Adj+PastPart+P3sg	1
1520	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Verb+Pass+Neg+Narr+A3sg+Cop+A3sg	1
1521	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Verb+Pass+Neg+Neces+A3sg+Cop+A3sg	1
1522	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Verb+Pass+Neg+Prog1+A3sg	1
1523	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Verb+Pass+Pos+Adv+AfterDoingSo	1
1524	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Verb+Pass+Pos+Aor+A3sg+Adv+While	1
1525	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Verb+Pass+Pos+Desr+Past+A3sg	1
1526	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Verb+Pass+Pos+Fut+A3sg+Cop+A3sg	1
1527	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Verb+Pass+Pos+Narr+Past+A3sg	1
1528	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Verb+Pass+Pos+Noun+FutPart+A3sg+P3sg+Dat	1
1529	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Verb+Pass+Verb+Able+Neg+Adj+FutPart+P3sg	1
1530	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Verb+Pass+Verb+Able+Neg+Adj+PresPart	1
1531	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Verb+Pass+Verb+Able+Neg+Aor+A3pl	1
1532	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Verb+Pass+Verb+Able+Pos+Adj+FutPart+P3sg	1
1533	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Verb+Pass+Verb+Able+Pos+Noun+FutPart+A3sg+P3sg+Dat	1
1534	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Verb+Pass+Verb+Able+Pos+Prog1+A3sg	1
1535	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Hastily+Pos+Prog1+A3sg	1
1536	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Pass+Pos+Adj+PresPart	1
1537	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Pass+Pos+Adv+AsLongAs	1
1538	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Pass+Pos+Noun+PastPart+A3sg+P3sg+Acc	1
1539	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Pass+Pos+Past+A3sg	1
1540	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Narr+A3pl+Adv+AsIf	1
1541	Noun+A3sg+Pnon+Nom+Adj+Without+Noun+A3sg+Pnon+Nom+Adj+With+Noun+A3pl+P3sg+Abl	1
1542	Noun+A3sg+Pnon+Nom+Adj+Without+Noun+A3sg+Pnon+Nom+Adj+With+Noun+A3pl+P3sg+Gen	1
1543	Noun+A3sg+Pnon+Nom+Adj+Without+Noun+A3sg+Pnon+Nom+Adj+With+Noun+A3pl+Pnon+Abl	1
1544	Noun+A3sg+Pnon+Nom+Adj+Without+Noun+A3sg+Pnon+Nom+Adj+With+Noun+A3pl+Pnon+Ins	1
1545	Noun+A3sg+Pnon+Nom+Adj+Without+Noun+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+P1sg+Dat	1
1546	Noun+A3sg+Pnon+Nom+Adj+Without+Noun+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+P1sg+Nom	1
1547	Noun+A3sg+Pnon+Nom+Adj+Without+Noun+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+P2sg+Dat	1
1548	Noun+A3sg+Pnon+Nom+Adj+Without+Noun+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3pl+P3sg+Acc	1
1549	Noun+A3sg+Pnon+Nom+Adj+Without+Noun+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P3sg+Acc	1
1550	Noun+A3sg+Pnon+Nom+Adj+Without+Noun+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P3sg+Dat	1
1551	Noun+A3sg+Pnon+Nom+Adj+Without+Noun+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P3sg+Gen	1
1552	Noun+A3sg+Pnon+Nom+Adj+Without+Noun+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+Pnon+Gen	1
1553	Noun+A3sg+Pnon+Nom+Adj+Without+Noun+A3sg+Pnon+Nom+Adj+With+Verb+Pres+Cop+A3sg	1
1554	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3pl+P3sg+Acc	1
1555	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3pl+Pnon+Abl	1
1556	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3pl+Pnon+Gen	1
1557	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3pl+Pnon+Loc	1
1558	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+P2pl+Acc	1
1559	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+P2sg+Loc	1
1560	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+P3sg+Abl	1
1561	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+P3sg+Apos+Gen	1
1562	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+P3sg+Apos+Loc	1
1563	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+Pnon+Acc	1
1564	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+Pnon+Apos+Loc	1
1565	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+Pnon+Dat	1
1566	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+Pnon+Gen	1
1567	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+Pnon+Gen	1
1568	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3pl+Pnon+Nom	1
1569	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P3sg+Ins	1
1570	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+Pnon+Abl	1
1571	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+Pnon+Ins	1
1572	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Verb+Cond+A3sg	1
1573	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Verb+Pres+A2pl	1
1574	Noun+A3sg+Pnon+Nom+Noun+Dim+A3sg+Pnon+Nom+Adj+With+Noun+A3pl+Pnon+Apos+Loc	1
1575	Noun+A3sg+Pnon+Nom+Noun+Dim+A3sg+Pnon+Nom+Adj+With+Noun+A3pl+Pnon+Gen	1
1576	Noun+A3sg+Pnon+Nom+Noun+Dim+A3sg+Pnon+Nom+Adj+With+Verb+Pres+A1sg	1
1577	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Adj+With+Noun+A3pl+Pnon+Dat	1
1578	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Adj+With+Noun+A3pl+Pnon+Ins	1
1579	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+Pnon+Acc	1
1580	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+Pnon+Apos+Acc	1
1581	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+Pnon+Apos+Dat	1
1582	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+Pnon+Dat	1
1583	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3pl+P3sg+Nom	1
1584	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Adj+With+Verb+Pres+A1pl	1
1585	Noun+A3sg+Pnon+Nom+Verb+Acquire+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Adj+With+Noun+A3pl+P3sg+Nom	1
1586	Noun+A3sg+Pnon+Nom+Verb+Become+Pos+Noun+Inf2+A3sg+Pnon+Nom+Adj+With+Noun+A3pl+Pnon+Loc	1
1587	Noun+Acro+Apos+A3sg+Pnon+Nom+Adj+With+Noun+A3pl+P3sg+Ins	1
1588	Noun+Acro+Apos+A3sg+Pnon+Nom+Adj+With+Noun+A3pl+Pnon+Gen+Verb+Cond+A3sg	1
1589	Noun+Acro+Apos+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+P2sg+Dat	1
1590	Noun+Acro+Apos+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+P3sg+Abl	1
1591	Noun+Acro+Apos+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+P3sg+Gen	1
1592	Noun+Acro+Apos+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+Pnon+Gen	1
1593	Noun+Acro+Apos+A3sg+Pnon+Nom+Adj+With+Verb+Become+Pos+Adj+PastPart+P3sg	1
1594	Noun+Acro+Apos+A3sg+Pnon+Nom+Adj+With+Verb+Become+Pos+Past+A3sg	1
1595	Noun+Acro+Apos+A3sg+Pnon+Nom+Adj+With+Verb+Past+A1sg	1
1596	Noun+Acro+Apos+A3sg+Pnon+Nom+Adj+With+Verb+Pres+A1pl	1
1597	Noun+Acro+Apos+A3sg+Pnon+Nom+Adj+With+Verb+Pres+A2pl	1
1598	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+A3pl+P1pl+Nom	1
1599	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+A3pl+P3sg+Abl	1
1600	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+A3pl+P3sg+Acc	1
1601	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+A3pl+P3sg+Dat	1
1602	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+A3pl+Pnon+Equ	1
1603	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+A3pl+Pnon+Ins	1
1604	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+A3pl+Pnon+Nom+Verb+Cond+A3sg	1
1605	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+A3pl+Pnon+Nom+Verb+Pres+Cop+A3sg	1
1606	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+P1pl+Nom	1
1607	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+P1sg+Acc	1
1608	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+P1sg+Nom	1
1609	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+P2pl+Nom	1
1610	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+P3sg+Acc	1
1611	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+P3sg+Gen	1
1612	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+P3sg+Ins	1
1613	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+P3sg+Nom+Verb+Pres+Cop+A3sg	1
1614	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+Pnon+Apos+Loc+Adj+Rel	1
1615	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+Pnon+Nom+Adj+With	1
1616	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+Pnon+Dat	1
1617	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3pl+P1pl+Nom	1
1618	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3pl+Pnon+Ins	1
1619	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3pl+Pnon+Nom+Verb+Pres+Cop+A3sg	1
1620	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P1pl+Loc	1
1621	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P1pl+Loc+Adj+Rel	1
1622	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P1pl+Nom+Verb+Pres+Cop+A3sg	1
1623	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P1sg+Acc	1
1624	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P1sg+Nom	1
1625	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P2pl+Abl	1
1626	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P2pl+Gen	1
1627	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P2pl+Nom	1
1628	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P3sg+Nom+Verb+Cond+A3sg	1
1629	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+Pnon+Nom+Adj+With	1
1630	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Verb+Become+Pos+Noun+Inf2+A3sg+P3sg+Nom	1
1631	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Verb+Become+Pos+Past+A1sg	1
1632	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Verb+Past+A1pl	1
1633	Noun+NoHats+A3sg+Pnon+Nom+Adj+With+Verb+Pres+A1sg+Cop+A3sg	1
1634	Noun+NoHats+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3pl+Pnon+Apos+Dat	1
1635	Noun+NoHats+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+Pnon+Nom	1
1636	Noun+NoHats+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+Pnon+Apos+Gen	1
1637	Noun+NoHats+Prop+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+Pnon+Apos+Gen	1
