Number	Morph	Frequency
924	Noun+NoHats+A3sg+Pnon+Nom+Adj+Without+Verb+Become+Verb+Caus+Verb+Pass+Pos+Noun+PastPart+A3sg+P3sg+Acc	1
925	Noun+NoHats+A3sg+Pnon+Nom+Adj+Without+Verb+Become+Verb+Caus+Verb+Pass+Pos+Past+A3sg	1
926	Noun+NoHats+A3sg+Pnon+Nom+Adj+Without+Verb+Become+Verb+Caus+Verb+Pass+Pos+Prog2+A3sg+Cop+A3sg	1
927	Noun+NoHats+A3sg+Pnon+Nom+Adj+Without+Verb+Become+Verb+Caus+Verb+Pass+Verb+Able+Pos+Aor+A3sg	1
928	Noun+NoHats+A3sg+Pnon+Nom+Adj+Without+Verb+Pres+A2pl	1
929	Noun+NoHats+Prop+A3sg+Pnon+Nom+Adj+Without+Noun+A3sg+Pnon+Apos+Dat	1
930	Noun+NoHats+Prop+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+Pnon+Loc	1
931	Noun+Prop+A3sg+Pnon+Nom+Adj+Without+Noun+A3pl+Pnon+Loc	1
932	Noun+Prop+A3sg+Pnon+Nom+Adj+Without+Noun+A3sg+Pnon+Apos+Abl	1
933	Noun+Prop+A3sg+Pnon+Nom+Adj+Without+Noun+A3sg+Pnon+Apos+Acc	1
934	Noun+Prop+A3sg+Pnon+Nom+Adj+Without+Noun+A3sg+Pnon+Apos+Gen	1
935	Noun+Prop+A3sg+Pnon+Nom+Adj+Without+Noun+A3sg+Pnon+Loc	1
936	Noun+Prop+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3pl+P3sg+Nom	1
937	Noun+Prop+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3pl+Pnon+Nom	1
938	Noun+Prop+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+P1pl+Gen	1
939	Noun+Prop+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+P1pl+Loc	1
940	Noun+Prop+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+P3sg+Abl	1
941	Noun+Prop+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+P3sg+Dat	1
942	Noun+Prop+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+P3sg+Ins	1
943	Noun+Prop+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+P3sg+Loc	1
944	Noun+Prop+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+P3sg+Nom+Verb+Past+A3sg	1
945	Noun+Prop+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+Pnon+Nom+Verb+Past+A3sg	1
946	Noun+Prop+A3sg+Pnon+Nom+Adj+Without+Verb+Become+Pos+Adj+PresPart	1
947	Noun+Prop+A3sg+Pnon+Nom+Adj+Without+Verb+Become+Pos+Noun+Inf2+A3pl+P3sg+Ins	1
948	Noun+Prop+A3sg+Pnon+Nom+Adj+Without+Verb+Become+Pos+Noun+Inf2+A3sg+P3sg+Dat	1
949	Noun+Prop+A3sg+Pnon+Nom+Adj+Without+Verb+Become+Pos+Prog1+A3sg	1
950	Noun+Prop+A3sg+Pnon+Nom+Adj+Without+Verb+Become+Pos+Prog2+A3sg+Cop+A3sg	1
951	Noun+Prop+A3sg+Pnon+Nom+Adj+Without+Verb+Become+Verb+Caus+Verb+Pass+Pos+Adj+PastPart+P3sg	1
952	Noun+Prop+A3sg+Pnon+Nom+Adj+Without+Verb+Cond+A3sg	1
953	Noun+Prop+A3sg+Pnon+Nom+Adj+Without+Verb+Past+A1pl	1
954	Noun+Prop+A3sg+Pnon+Nom+Adj+Without+Verb+Past+A2sg	1
955	Noun+Prop+A3sg+Pnon+Nom+Adj+Without+Verb+Past+A3pl	1
956	Noun+Prop+A3sg+Pnon+Nom+Adj+Without+Verb+Pres+A1sg+Cop+A3sg	1
957	Verb+Neg+Noun+Inf2+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+Pnon+Abl	1
958	Verb+Pos+Adj+PresPart+Noun+A3sg+Pnon+Nom+Adj+Without+Verb+Past+A3sg	1
959	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Adj+Without+Noun+A3sg+P3sg+Dat	1
960	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Adj+Without+Noun+A3sg+Pnon+Gen	1
961	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+Pnon+Nom	1
962	Verb+Pos+Noun+FutPart+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+Pnon+Abl	1
963	Verb+Pos+Noun+FutPart+A3sg+Pnon+Nom+Adj+Without+Verb+Past+A3sg	1
964	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+Pnon+Nom+Adj+Without+Noun+A3sg+P2pl+Nom	1
965	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Adj+Without+Noun+A3pl+Pnon+Abl	1
966	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Adj+Without+Noun+A3pl+Pnon+Dat	1
967	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Adj+Without+Noun+A3pl+Pnon+Nom+Verb+Past+A3sg	1
968	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Adj+Without+Noun+A3sg+P3sg+Gen	1
969	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Adj+Without+Noun+A3sg+Pnon+Apos+Loc+Adj+Rel	1
970	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Adj+Without+Noun+A3sg+Pnon+Loc	1
971	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3pl+Pnon+Abl	1
972	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+Pnon+Abl	1
973	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Adj+Without+Verb+Become+Verb+Caus+Pos+Aor+A3sg	1
974	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Adj+Without+Verb+Narr+A3sg	1
975	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Adj+Without+Verb+Past+A1pl	1
976	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Adj+Without+Verb+Pres+A2sg	1
977	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Adj+Without+Verb+Pres+A2sg+Cop+A3sg	1
978	Verb+Pos+Noun+Inf3+A3sg+Pnon+Nom+Adj+Without+Noun+A3pl+Pnon+Nom	1
979	Verb+Pos+Noun+Inf3+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+P1pl+Loc	1
980	Verb+Pos+Noun+Inf3+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+P3sg+Ins	1
981	Verb+Pos+Noun+Inf3+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+Pnon+Abl	1
982	Verb+Pos+Noun+Inf3+A3sg+Pnon+Nom+Adj+Without+Verb+Adv+While	1
983	Verb+Pos+Noun+Inf3+A3sg+Pnon+Nom+Adj+Without+Verb+Past+A3sg	1
984	Verb+Verb+Able+Pos+Noun+FutPart+A3sg+Pnon+Nom+Adj+Without+Noun+A3sg+P3sg+Nom	1
985	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+P3sg+Nom	1
986	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Adj+Without+Verb+Pres+Cop+A3sg	1
987	Verb+Verb+Pass+Pos+Noun+FutPart+A3sg+Pnon+Nom+Adj+Without+Noun+A3sg+P2pl+Nom	1
988	Verb+Verb+Pass+Pos+Noun+Inf2+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+P1pl+Abl	1
989	Verb+Verb+Pass+Pos+Noun+Inf2+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+P1sg+Nom	1
990	Verb+Verb+Pass+Pos+Noun+Inf2+A3sg+Pnon+Nom+Adj+Without+Noun+Ness+A3sg+Pnon+Nom	1
991	Verb+Verb+Pass+Pos+Noun+Inf2+A3sg+Pnon+Nom+Adj+Without+Verb+Past+A3sg	1
992	Verb+Verb+Pass+Pos+Noun+Inf2+A3sg+Pnon+Nom+Adj+Without+Verb+Pres+Cop+A3pl	1
