Number	Morph	Frequency
759	Noun+NoHats+A3sg+Pnon+Nom+Noun+Agt+A3pl+P3sg+Abl	5
760	Noun+NoHats+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Abl	5
761	Noun+NoHats+Prop+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Nom	5
762	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Ins	5
763	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Abl	5
764	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Pres+A2pl	5
765	Verb+NoHats+Pos+Noun+Agt+A3sg+Pnon+Nom	5
766	Verb+Pos+Noun+Agt+A3pl+P1sg+Ins	5
767	Verb+Pos+Noun+Agt+A3pl+P3sg+Abl+Verb+Cond+A2pl	5
768	Verb+Pos+Noun+Agt+A3sg+P1sg+Ins	5
769	Verb+Pos+Noun+Agt+A3sg+P3pl+Apos+Abl	5
770	Verb+Pos+Noun+Agt+A3sg+P3sg+Apos+Dat	5
771	Verb+Pos+Noun+Agt+A3sg+P3sg+Apos+Loc+Adj+Rel	5
772	Verb+Pos+Noun+Agt+A3sg+P3sg+Nom+Verb+Pres+A1sg+Cop+A3sg	5
773	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+P3sg+Gen	5
774	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Pos+Adj+PresPart	5
775	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Pos+Aor+A3sg	5
776	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Pos+Prog1+A3sg	5
777	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Adj+PresPart	5
778	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Past+A3sg	5
779	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3sg+Nom+Verb+Past+A3sg	5
780	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Loc	5
781	Verb+Pos+Noun+Inf3+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Nom	5
782	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+P2pl+Loc	5
783	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+P3sg+Apos+Gen	5
784	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+P3sg+Nom+Verb+Past+A3sg	5
785	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Ins	5
786	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Loc	5
787	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Pres+A1sg	5
788	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3pl+P3sg+Gen	5
789	Verb+Verb+Pass+Pos+Noun+Agt+A3pl+Pnon+Dat	5
790	Verb+Verb+Pass+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Dat	5
791	Verb+Verb+Pass+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Gen	5
792	Adj+Verb+Become+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Nom	4
793	Adj+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3pl+P3sg+Acc	4
794	Adj+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3sg+P2sg+Nom	4
795	Adj+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Abl	4
796	Adj+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Abl	4
797	Adj+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Acc	4
798	Adj+Verb+Become+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3pl+P3sg+Nom	4
799	Adj+Verb+Become+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Nom	4
800	Adj+Verb+Become+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom	4
801	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+P1sg+Abl+Verb+Pres+Cop+A3sg	4
802	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+P3sg+Abl+Verb+Pres+A2sg	4
803	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+P3sg+Nom+Verb+Past+A1pl	4
804	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+P3sg+Nom+Verb+Pres+A2pl	4
805	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Gen+Pron+Rel+A3sg+Pnon+Abl	4
806	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Gen+Pron+Rel+A3sg+Pnon+Ins	4
807	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+P1sg+Nom+Verb+Pres+A2sg	4
808	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Gen+Pron+Rel+A3sg+Pnon+Acc	4
809	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Gen+Pron+Rel+A3sg+Pnon+Dat	4
810	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Loc+Verb+Adv+While	4
811	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Loc+Verb+Pres+A1pl	4
812	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Loc+Verb+Pres+A1sg	4
813	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3pl+Pnon+Nom	4
814	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3pl+P3sg+Loc	4
815	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3pl+Pnon+Nom+Verb+Past+A3sg	4
816	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Narr+A2pl	4
817	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Narr+A2sg	4
818	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Apos+Abl	4
819	Noun+A3sg+Pnon+Nom+Verb+Acquire+Verb+Caus+Pos+Noun+Agt+A3pl+P3sg+Abl	4
820	Noun+A3sg+Pnon+Nom+Verb+Acquire+Verb+Caus+Pos+Noun+Agt+A3sg+P3sg+Ins	4
821	Noun+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Abl	4
822	Noun+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Gen	4
823	Noun+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Gen	4
824	Noun+NoHats+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Ins	4
825	Noun+NoHats+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Nom	4
826	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+P1sg+Ins	4
827	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+P2sg+Dat	4
828	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Apos+Ins	4
829	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Gen+Pron+Rel+A3sg+Pnon+Nom	4
830	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Apos+Abl	4
831	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Apos+Ins	4
832	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Past+A2pl	4
833	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Pres+Cop+A3pl	4
834	Verb+Pos+Noun+Agt+A3pl+P1sg+Gen	4
835	Verb+Pos+Noun+Agt+A3pl+P3sg+Nom+Verb+Past+A3pl	4
836	Verb+Pos+Noun+Agt+A3pl+Pnon+Apos+Loc	4
837	Verb+Pos+Noun+Agt+A3sg+P3sg+Apos+Abl	4
838	Verb+Pos+Noun+Agt+A3sg+P3sg+Nom+Verb+Past+A1pl	4
839	Verb+Pos+Noun+Agt+A3sg+P3sg+Nom+Verb+Past+A3pl	4
840	Verb+Pos+Noun+Agt+A3sg+Pnon+Loc+Verb+Pres+Cop+A3sg	4
841	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3pl+P3sg+Abl	4
842	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3pl+P3sg+Gen	4
843	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3pl+P3sg+Acc	4
844	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3pl+Pnon+Nom	4
845	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Loc+Adj+Rel	4
846	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Pos+Narr+A3sg	4
847	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Cond+A1sg	4
848	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Cond+A2sg	4
849	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Apos+Gen	4
850	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Equ	4
851	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+P2sg+Nom	4
852	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3sg+Abl	4
853	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Apos+Acc	4
854	Verb+Recip+Verb+Caus+Pos+Noun+Agt+A3sg+P3sg+Nom	4
855	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Dat	4
856	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Loc	4
857	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Pres+A2sg	4
858	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Loc	4
859	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Abl	4
860	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Gen	4
861	Verb+Verb+Caus+Verb+Caus+Pos+Noun+Agt+A3sg+P3sg+Nom	4
862	Verb+Verb+Caus+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Gen	4
863	Verb+Verb+Pass+Pos+Noun+Agt+A3pl+Pnon+Gen	4
864	Verb+Verb+Pass+Pos+Noun+Agt+A3pl+Pnon+Nom	4
865	Verb+Verb+Pass+Pos+Noun+Agt+A3sg+Pnon+Gen	4
866	Verb+Verb+Pass+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Dat	4
867	Verb+Verb+Pass+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom	4
868	Adj+NoHats+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom	3
869	Adj+Noun+Ness+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Abl	3
870	Adj+Noun+Ness+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3sg+Nom	3
871	Adj+Noun+Ness+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Gen	3
872	Adj+Noun+Ness+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Gen	3
873	Adj+Verb+Become+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3pl+P3sg+Nom	3
874	Adj+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3pl+P3sg+Dat	3
875	Adj+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3pl+Pnon+Dat	3
876	Adj+Verb+Become+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Pres+Cop+A3sg	3
877	Noun+A3sg+Pnon+Nom+Adj+With+Verb+Become+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Nom	3
878	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+P1sg+Gen+Verb+Pres+A1pl	3
879	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+P1sg+Loc+Adj+Rel	3
880	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+P1sg+Nom+Verb+Pres+Cop+A3sg	3
881	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+P3sg+Abl+Verb+Past+A3pl	3
882	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+P3sg+Nom+Verb+Narr+A3sg	3
883	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Abl+Verb+Narr+A3sg	3
884	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Abl+Verb+Pres+A2sg	3
885	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Dat+Verb+Cond+A3sg	3
886	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Dat+Verb+Pres+Cop+A3sg	3
887	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Gen+Verb+Past+A3sg	3
888	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Ins+Verb+Pres+A1sg	3
889	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+P2pl+Nom+Verb+Pres+A1pl	3
890	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3sg+Nom+Verb+Past+A3pl	3
891	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3pl+P3sg+Gen	3
892	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3pl+P3sg+Nom	3
893	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+P1sg+Nom	3
894	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+P2sg+Dat	3
895	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Adj+With+Noun+Ness+A3sg+Pnon+Gen	3
896	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3sg+Nom	3
897	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3pl+P3sg+Loc+Adj+Rel	3
898	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3pl+Pnon+Loc+Adj+Rel	3
899	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Abl+Verb+Cond+A3sg	3
900	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Apos+Acc	3
901	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Apos+Loc	3
902	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Pos+Noun+Inf2+A3sg+P3sg+Gen	3
903	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Noun+Inf2+A3sg+P3sg+Gen	3
904	Noun+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Dat	3
905	Noun+A3sg+Pnon+Nom+Verb+Acquire+Pos+Noun+Agt+A3sg+P1sg+Nom	3
906	Noun+A3sg+Pnon+Nom+Verb+Acquire+Pos+Noun+Agt+A3sg+Pnon+Dat	3
907	Noun+A3sg+Pnon+Nom+Verb+Acquire+Verb+Caus+Pos+Noun+Agt+A3pl+P3sg+Acc	3
908	Noun+A3sg+Pnon+Nom+Verb+Acquire+Verb+Caus+Pos+Noun+Agt+A3sg+P3sg+Loc	3
909	Noun+A3sg+Pnon+Nom+Verb+Acquire+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Apos+Abl	3
910	Noun+A3sg+Pnon+Nom+Verb+Acquire+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Nom	3
911	Noun+Acro+Apos+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Ins	3
912	Noun+Acro+Apos+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom	3
913	Noun+NoHats+A3sg+Pnon+Nom+Noun+Agt+A3pl+P1pl+Gen	3
914	Noun+NoHats+A3sg+Pnon+Nom+Noun+Agt+A3pl+P1pl+Nom	3
915	Noun+NoHats+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3sg+Dat	3
916	Noun+NoHats+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Apos+Abl	3
917	Noun+NoHats+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Past+A2pl	3
918	Noun+NoHats+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Pres+A2sg	3
919	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3pl+P3sg+Ins	3
920	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Equ	3
921	Noun+Prop+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P1pl+Nom	3
922	Verb+Neg+Noun+Agt+A3sg+Pnon+Nom+Verb+Pres+Cop+A3sg	3
923	Verb+Pos+Noun+Agt+A3pl+P1pl+Nom+Verb+Pres+Cop+A3sg	3
924	Verb+Pos+Noun+Agt+A3pl+P2pl+Abl	3
925	Verb+Pos+Noun+Agt+A3pl+P3sg+Abl+Verb+Past+A1sg	3
926	Verb+Pos+Noun+Agt+A3pl+P3sg+Gen+Verb+Cond+A3sg	3
927	Verb+Pos+Noun+Agt+A3pl+Pnon+Abl+Verb+Cond+A2pl	3
928	Verb+Pos+Noun+Agt+A3pl+Pnon+Apos+Abl	3
929	Verb+Pos+Noun+Agt+A3pl+Pnon+Gen+Pron+Rel+A3pl+Pnon+Ins	3
930	Verb+Pos+Noun+Agt+A3pl+Pnon+Nom+Verb+Pres+A2pl	3
931	Verb+Pos+Noun+Agt+A3sg+P1pl+Nom+Verb+Past+A3sg	3
932	Verb+Pos+Noun+Agt+A3sg+P1sg+Nom+Verb+Narr+A3sg	3
933	Verb+Pos+Noun+Agt+A3sg+P2pl+Gen+Pron+Rel+A3sg+Pnon+Nom	3
934	Verb+Pos+Noun+Agt+A3sg+P2sg+Abl	3
935	Verb+Pos+Noun+Agt+A3sg+P2sg+Ins	3
936	Verb+Pos+Noun+Agt+A3sg+P3pl+Apos+Acc	3
937	Verb+Pos+Noun+Agt+A3sg+P3sg+Nom+Verb+Past+A2pl	3
938	Verb+Pos+Noun+Agt+A3sg+P3sg+Nom+Verb+Pres+A2sg	3
939	Verb+Pos+Noun+Agt+A3sg+Pnon+Apos+Loc+Adj+Rel	3
940	Verb+Pos+Noun+Agt+A3sg+Pnon+Gen+Pron+Rel+A3sg+Pnon+Acc	3
941	Verb+Pos+Noun+Agt+A3sg+Pnon+Gen+Pron+Rel+A3sg+Pnon+Nom	3
942	Verb+Pos+Noun+Agt+A3sg+Pnon+Gen+Verb+Pres+Cop+A3sg	3
943	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3pl+P3sg+Dat	3
944	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3pl+Pnon+Dat	3
945	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P1pl+Nom	3
946	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Loc+Adj+Rel	3
947	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Pos+Fut+A3sg	3
948	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Pos+Noun+Inf2+A3sg+Pnon+Dat	3
949	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Pos+Adj+PastPart+P3sg	3
950	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Verb+Pass+Pos+Noun+FutPart+A3sg+P3sg+Acc	3
951	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Past+A2pl	3
952	Verb+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Pres+A1pl+Cop+A3sg	3
953	Verb+Pos+Noun+FutPart+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom	3
954	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+P1pl+Nom	3
955	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+P1sg+Nom	3
956	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3sg+Apos+Gen	3
957	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+P3sg+Ins	3
958	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Loc	3
959	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3pl+Pnon+Gen	3
960	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Pres+A1pl	3
961	Verb+Pos+Noun+Inf3+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Abl	3
962	Verb+Pos+Noun+Inf3+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Gen	3
963	Verb+Pos+Noun+Inf3+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Ins	3
964	Verb+Pos+Noun+PastPart+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Nom	3
965	Verb+Verb+Caus+Neg+Noun+Agt+A3sg+Pnon+Nom	3
966	Verb+Verb+Caus+Pos+Noun+Agt+A3pl+P1pl+Gen	3
967	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+P3sg+Equ	3
968	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3pl+P3sg+Ins	3
969	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3pl+P3sg+Nom	3
970	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Cond+A3sg	3
971	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Pres+Cop+A3pl	3
972	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Dat	3
973	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Ins	3
974	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Loc	3
975	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Pres+Cop+A3pl	3
976	Verb+Verb+Caus+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Pres+Cop+A3sg	3
977	Verb+Verb+Hastily+Pos+Noun+Agt+A3sg+Pnon+Nom	3
978	Verb+Verb+Pass+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+Pnon+Nom	3
979	Verb+Verb+Pass+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Nom	3
980	Adj+Noun+Ness+A3sg+Pnon+Nom+Noun+Agt+A3pl+P3sg+Abl	2
981	Adj+Noun+Ness+A3sg+Pnon+Nom+Noun+Agt+A3pl+P3sg+Acc	2
982	Adj+Noun+Ness+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Nom+Verb+Past+A3sg	2
983	Adj+Noun+Ness+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Apos+Dat	2
984	Adj+Noun+Ness+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Verb+Pres+A1pl	2
985	Adj+Verb+Become+Pos+Noun+Inf2+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Acc	2
986	Adj+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3pl+P3sg+Gen	2
987	Adj+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3pl+P3sg+Loc	2
988	Adj+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3sg+P3sg+Gen	2
989	Adj+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3sg+P3sg+Nom+Verb+Pres+Cop+A3sg	2
990	Adj+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Loc	2
991	Adj+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Noun+Ness+A3sg+P3sg+Loc+Adj+Rel	2
992	Adj+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Become+Verb+Caus+Verb+Hastily+Verb+Able+Neg+Verb+Able+Adj+FutPart+P3pl	2
993	Adj+Verb+Become+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom+Verb+Past+A3sg	2
